,n_track,set_name,song_id,tempo,energy,danceability,dj,m_energy,m_danceability,m_tempo,d_energy,d_danceability,d_tempo,grupo_set,tempo_media_g,energy_media_g,danceability_media_g,d_energy_grupo,d_danceability_grupo,d_tempo_grupo
314,7,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia",1QxmEIk0FtpgKW3U01z7o6,0.8797814207650273,0.826,0.62,objekt,0.8739999999999999,0.7402500000000001,0.6161202185792349,0.04799999999999993,0.12025000000000008,-0.26366120218579236,2,0.7267759562841529,0.9095,0.6825,0.08350000000000002,0.0625,-0.15300546448087438
315,8,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia",1K8n0oponkcezTEfbZrkB4,0.5737704918032787,0.993,0.745,objekt,0.8739999999999999,0.7402500000000001,0.6161202185792349,-0.1190000000000001,-0.004749999999999921,0.042349726775956276,2,0.7267759562841529,0.9095,0.6825,-0.08350000000000002,-0.0625,0.15300546448087426
316,13,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia",5gKhCEEUDdnH0CTeWLI6jh,0.5191256830601093,0.954,0.716,objekt,0.8739999999999999,0.7402500000000001,0.6161202185792349,-0.08000000000000007,0.024250000000000105,0.09699453551912562,3,0.5191256830601093,0.954,0.716,0.0,0.0,0.0
317,3,2013-04-30 - Objekt - URB Podcast,3HWZQQWGRA8j0lwpv0Nv3I,0.5409836065573771,0.253,0.691,objekt,0.613,0.7576666666666667,0.5136612021857924,0.36,0.06666666666666676,-0.02732240437158473,1,0.5109289617486339,0.524,0.7455,0.271,0.054500000000000104,-0.030054644808743203
318,3,2013-04-30 - Objekt - URB Podcast,7Bzyr2VDVOAIU4o0KpSWnp,0.4808743169398907,0.795,0.8,objekt,0.613,0.7576666666666667,0.5136612021857924,-0.18200000000000005,-0.042333333333333334,0.032786885245901676,1,0.5109289617486339,0.524,0.7455,-0.271,-0.05449999999999999,0.030054644808743203
319,18,2013-04-30 - Objekt - URB Podcast,4WxIzOBV4HrVVPjdUy2n65,0.5191256830601093,0.791,0.782,objekt,0.613,0.7576666666666667,0.5136612021857924,-0.17800000000000005,-0.024333333333333318,-0.005464480874316946,3,0.5191256830601093,0.791,0.782,0.0,0.0,0.0
320,34,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia",3HWZQQWGRA8j0lwpv0Nv3I,0.5409836065573771,0.253,0.691,objekt,0.524,0.7455,0.5109289617486339,0.271,0.054500000000000104,-0.030054644808743203,1,0.5109289617486339,0.524,0.7455,0.271,0.054500000000000104,-0.030054644808743203
321,34,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia",7Bzyr2VDVOAIU4o0KpSWnp,0.4808743169398907,0.795,0.8,objekt,0.524,0.7455,0.5109289617486339,-0.271,-0.05449999999999999,0.030054644808743203,1,0.5109289617486339,0.524,0.7455,-0.271,-0.05449999999999999,0.030054644808743203
322,3,"2017-10-19 - Mayo, Objekt b2b DJ Stingray - Dance With Pride, Red Light Radio",3IfBkgFczPtg6tIGWQh06f,0.39344262295081966,0.857,0.792,objekt,0.857,0.792,0.39344262295081966,0.0,0.0,0.0,1,0.39344262295081966,0.857,0.792,0.0,0.0,0.0
323,14,"2018-08-03 - Objekt @ Dekmantel Festival, Amsterdam",1K8n0oponkcezTEfbZrkB4,0.5737704918032787,0.993,0.745,objekt,0.993,0.745,0.5737704918032787,0.0,0.0,0.0,1,0.5737704918032787,0.993,0.745,0.0,0.0,0.0
324,22,"2021-03-13 - Objekt @ 30 Years Tresor, Berlin",3SYxYlQq3XOEtGk18HoIk3,0.6120218579234973,0.993,0.572,objekt,0.993,0.572,0.6120218579234973,0.0,0.0,0.0,1,0.6120218579234973,0.993,0.572,0.0,0.0,0.0
325,1,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",7ul297SjmLI6D4xN4xiZzG,0.5737704918032787,0.592,0.628,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.058941176470588386,-0.04455882352941176,-0.09144969463195107,1,0.5414039512400168,0.5944615384615384,0.583,0.002461538461538404,-0.04500000000000004,-0.032366540563261825
326,3,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",2WzpnFQQv98FgOYRlHuU6S,0.8469945355191257,0.895,0.36,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.24405882352941166,0.22344117647058825,-0.36467373834779815,1,0.5414039512400168,0.5944615384615384,0.583,-0.30053846153846164,0.22299999999999998,-0.3055905842791089
327,4,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",2Zgd4CU4Gjd0Fbu4darACt,0.5081967213114754,0.861,0.803,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.21005882352941163,-0.2195588235294118,-0.025875924140147832,1,0.5414039512400168,0.5944615384615384,0.583,-0.2665384615384616,-0.22000000000000008,0.033207229928541415
328,2,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",10VZ7I7O9NYACpBDyJgow3,0.2677595628415301,0.744,0.625,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.09305882352941164,-0.04155882352941176,0.2145612343297975,1,0.5414039512400168,0.5944615384615384,0.583,-0.14953846153846162,-0.04200000000000004,0.27364438839848676
329,3,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",3RW7MJIzisaxr1pt2QYuJq,0.4918032786885246,0.661,0.798,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.010058823529411676,-0.2145588235294118,-0.009482481517196995,1,0.5414039512400168,0.5944615384615384,0.583,-0.06653846153846166,-0.21500000000000008,0.04960067255149225
330,4,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",30wG3yWTqD9FJBReQTG9Jq,0.5081967213114754,0.675,0.805,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.024058823529411688,-0.2215588235294118,-0.025875924140147832,1,0.5414039512400168,0.5944615384615384,0.583,-0.08053846153846167,-0.2220000000000001,0.033207229928541415
331,1,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",1qyn05p64r1CRkq43bDN46,0.546448087431694,0.744,0.52,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.09305882352941164,0.06344117647058822,-0.06412729026036645,1,0.5414039512400168,0.5944615384615384,0.583,-0.14953846153846162,0.06299999999999994,-0.0050441361916772065
332,2,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",55ZCb9HEcCIWAwU1u4rWZm,0.5737704918032787,0.584,0.516,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.06694117647058839,0.06744117647058823,-0.09144969463195107,1,0.5414039512400168,0.5944615384615384,0.583,0.010461538461538411,0.06699999999999995,-0.032366540563261825
333,3,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",4cXFtk0n7aPjiypuF1HFaA,0.5901639344262295,0.103,0.26,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.5479411764705884,0.32344117647058823,-0.10784313725490191,1,0.5414039512400168,0.5944615384615384,0.583,0.4914615384615384,0.32299999999999995,-0.04875998318621266
334,4,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",5YU5yUoKOON24vkvyEqy6W,0.5628415300546448,0.229,0.662,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.4219411764705884,-0.07855882352941179,-0.08052073288331718,1,0.5414039512400168,0.5944615384615384,0.583,0.3654615384615384,-0.07900000000000007,-0.021437578814627933
335,2,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",2MxrN91GjJxM4Zve6mCPlZ,0.33879781420765026,0.547,0.468,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.10394117647058831,0.11544117647058821,0.14352298296367733,1,0.5414039512400168,0.5944615384615384,0.583,0.04746153846153833,0.11499999999999994,0.20260613703236657
336,3,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",5w85s4HfMvO99pV4zgEwvX,0.546448087431694,0.569,0.79,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.0819411764705884,-0.2065588235294118,-0.06412729026036645,1,0.5414039512400168,0.5944615384615384,0.583,0.025461538461538424,-0.20700000000000007,-0.0050441361916772065
337,4,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",6a37HGYrSMgnNTeWkj7SCd,0.6830601092896175,0.524,0.344,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.12694117647058833,0.23944117647058827,-0.20073931211828988,1,0.5414039512400168,0.5944615384615384,0.583,0.07046153846153835,0.239,-0.14165615804960063
338,5,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",1J6lT1Z8xt31I0u0fL2aaq,0.0,0.851,0.429,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.20005882352941162,0.15444117647058825,0.4823207971713276,2,0.4475409836065573,0.7337,0.656,-0.11729999999999996,0.22700000000000004,0.4475409836065573
339,6,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",2Fw5S2gaOSZzdN5dFoC2dj,0.6721311475409836,0.799,0.609,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.1480588235294117,-0.025558823529411745,-0.189810350369656,2,0.4475409836065573,0.7337,0.656,-0.06530000000000002,0.04700000000000004,-0.22459016393442627
340,7,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",4IiahAUr1zyhN4kworGJNB,0.47540983606557374,0.356,0.709,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.2949411764705884,-0.12555882352941172,0.006910961105753843,2,0.4475409836065573,0.7337,0.656,0.37770000000000004,-0.052999999999999936,-0.027868852459016435
341,5,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",14CkxzeBLjd1q6oASgiCHP,0.4972677595628415,0.985,0.796,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.33405882352941163,-0.2125588235294118,-0.01494696239151394,2,0.4475409836065573,0.7337,0.656,-0.25129999999999997,-0.14,-0.04972677595628422
342,6,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",3MwuwWkxWyuishJUbFynoP,0.5027322404371585,0.978,0.634,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.3270588235294116,-0.05055882352941177,-0.020411443265830886,2,0.4475409836065573,0.7337,0.656,-0.24429999999999996,0.02200000000000002,-0.055191256830601165
343,7,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",2eDVCHZKmPZt4WGyNoZIB9,0.4972677595628415,0.682,0.825,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.031058823529411694,-0.24155882352941171,-0.01494696239151394,2,0.4475409836065573,0.7337,0.656,0.05169999999999997,-0.16899999999999993,-0.04972677595628422
344,6,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",6bVqPX0TDKOMRN6RtuQ2ym,0.5573770491803278,0.495,0.673,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.15594117647058836,-0.0895588235294118,-0.07505625200900023,2,0.4475409836065573,0.7337,0.656,0.23870000000000002,-0.017000000000000015,-0.10983606557377051
345,7,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",5bhkPGdgAxxwDjH6YIcNWe,0.273224043715847,0.91,0.62,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.2590588235294117,-0.036558823529411755,0.20909675345548057,2,0.4475409836065573,0.7337,0.656,-0.1763,0.03600000000000003,0.1743169398907103
346,5,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",6xwFI0m0ODEXPJW3wnXH3M,0.4972677595628415,0.547,0.482,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.10394117647058831,0.10144117647058826,-0.01494696239151394,2,0.4475409836065573,0.7337,0.656,0.18669999999999998,0.17400000000000004,-0.04972677595628422
347,6,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",0Z1XeWuJclCJDo9UutcK6b,0.5027322404371585,0.734,0.783,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.08305882352941163,-0.1995588235294118,-0.020411443265830886,2,0.4475409836065573,0.7337,0.656,-0.00029999999999996696,-0.127,-0.055191256830601165
348,9,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",5c6Dc8mlqs39Fjkvhh6E6Y,0.4918032786885246,0.706,0.571,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.055058823529411605,0.012441176470588289,-0.009482481517196995,3,0.4441132637853949,0.6424545454545453,0.518,-0.06354545454545468,-0.052999999999999936,-0.047690014903129685
349,10,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",20O48JTG6O46tPAuZbliRA,0.5737704918032787,0.58,0.66,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.0709411764705884,-0.07655882352941179,-0.09144969463195107,3,0.4441132637853949,0.6424545454545453,0.518,0.06245454545454532,-0.14200000000000002,-0.12965722801788376
350,12,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",3xhw7AQmnWmsoYg8mluLWe,0.5300546448087432,0.764,0.53,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.11305882352941166,0.053441176470588214,-0.047733847637415616,3,0.4441132637853949,0.6424545454545453,0.518,-0.12154545454545473,-0.01200000000000001,-0.0859413810233483
351,13,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",1vBxzMZGCneeEemHVMw6Q3,0.5355191256830601,0.745,0.783,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.09405882352941164,-0.1995588235294118,-0.05319832851173256,3,0.4441132637853949,0.6424545454545453,0.518,-0.10254545454545472,-0.265,-0.09140586189766525
352,10,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",3tozpLl0aGHWMipj02Q7KU,0.4371584699453552,0.791,0.383,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.14005882352941168,0.20044117647058823,0.04516232722597241,3,0.4441132637853949,0.6424545454545453,0.518,-0.14854545454545476,0.135,0.006954793840039719
353,11,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",2ZCk7QnHkztZXVIHFGBR8V,0.5136612021857924,0.701,0.631,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.0500588235294116,-0.047558823529411764,-0.03134040501446478,3,0.4441132637853949,0.6424545454545453,0.518,-0.05854545454545468,-0.11299999999999999,-0.06954793840039747
354,14,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",6alLMP3Cs5e1htVElLEgpE,0.17486338797814208,0.55,0.196,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.10094117647058831,0.38744117647058823,0.30745740919318554,3,0.4441132637853949,0.6424545454545453,0.518,0.09245454545454523,0.322,0.2692498758072528
355,16,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",2pZwmMdSwVBJ2X2mXz8npi,0.4371584699453552,0.257,0.548,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.39394117647058835,0.0354411764705882,0.04516232722597241,3,0.4441132637853949,0.6424545454545453,0.518,0.38545454545454527,-0.030000000000000027,0.006954793840039719
356,16,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",1bk4EmP7CbyokEBMelPwNy,0.3551912568306011,0.536,0.227,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,0.11494117647058832,0.35644117647058826,0.1271295403407265,3,0.4441132637853949,0.6424545454545453,0.518,0.10645454545454525,0.29100000000000004,0.0889220069547938
357,8,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",3CAwF3T9ua9cV5U9UerB1E,0.2896174863387978,0.693,0.649,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.04205882352941159,-0.06555882352941178,0.19270331083252978,3,0.4441132637853949,0.6424545454545453,0.518,-0.05054545454545467,-0.131,0.1544957774465971
358,10,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM",1qyn05p64r1CRkq43bDN46,0.546448087431694,0.744,0.52,djrum,0.6509411764705884,0.5834411764705882,0.4823207971713276,-0.09305882352941164,0.06344117647058822,-0.06412729026036645,3,0.4441132637853949,0.6424545454545453,0.518,-0.10154545454545472,-0.0020000000000000018,-0.10233482364629914
359,1,2012-04-16 - DJRUM - Resident Advisor (RA.307),6Natu7HOsVIhbjKAw34BAH,0.366120218579235,0.577,0.164,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.08767500000000011,0.3027916666666667,0.122040072859745,1,0.4863387978142077,0.42972499999999997,0.409375,-0.147275,0.24537499999999998,0.1202185792349727
360,2,2012-04-16 - DJRUM - Resident Advisor (RA.307),1ycSPjczsh9dmMaARqeiD1,0.4644808743169399,0.339,0.452,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.15032499999999982,0.014791666666666703,0.02367941712204008,1,0.4863387978142077,0.42972499999999997,0.409375,0.09072499999999994,-0.042625000000000024,0.021857923497267784
361,3,2012-04-16 - DJRUM - Resident Advisor (RA.307),5OMqYZUM5L9TDT7HlUyeWP,0.43169398907103823,0.0358,0.203,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.45352499999999984,0.2637916666666667,0.056466302367941756,1,0.4863387978142077,0.42972499999999997,0.409375,0.39392499999999997,0.20637499999999998,0.05464480874316946
362,5,2012-04-16 - DJRUM - Resident Advisor (RA.307),3FYtAWUmov76qaZKngzCjX,0.5191256830601093,0.432,0.819,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.05732499999999985,-0.35220833333333323,-0.030965391621129323,1,0.4863387978142077,0.42972499999999997,0.409375,-0.002275000000000027,-0.40962499999999996,-0.03278688524590162
363,6,2012-04-16 - DJRUM - Resident Advisor (RA.307),6x6MjxaTNciYWddWcT7MBq,0.5573770491803278,0.662,0.472,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.1726750000000002,-0.005208333333333259,-0.06921675774134783,1,0.4863387978142077,0.42972499999999997,0.409375,-0.23227500000000006,-0.06262499999999999,-0.07103825136612013
364,7,2012-04-16 - DJRUM - Resident Advisor (RA.307),6x6MjxaTNciYWddWcT7MBq,0.5573770491803278,0.662,0.472,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.1726750000000002,-0.005208333333333259,-0.06921675774134783,1,0.4863387978142077,0.42972499999999997,0.409375,-0.23227500000000006,-0.06262499999999999,-0.07103825136612013
365,8,2012-04-16 - DJRUM - Resident Advisor (RA.307),4xaqWoYwpPuzOB0Ys4K6Ho,0.6939890710382514,0.516,0.33,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.02667500000000017,0.1367916666666667,-0.20582877959927137,1,0.4863387978142077,0.42972499999999997,0.409375,-0.08627500000000005,0.07937499999999997,-0.20765027322404367
366,10,2012-04-16 - DJRUM - Resident Advisor (RA.307),4kmriSrayYZ9wegMjNCjjB,0.3005464480874317,0.214,0.363,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.2753249999999998,0.10379166666666673,0.1876138433515483,1,0.4863387978142077,0.42972499999999997,0.409375,0.21572499999999997,0.046375,0.185792349726776
367,11,2012-04-16 - DJRUM - Resident Advisor (RA.307),0475IaWC3utT3w8WGvREzE,0.3551912568306011,0.561,0.86,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.07167500000000021,-0.39320833333333327,0.1329690346083789,2,0.48321623731459795,0.6437142857142858,0.5700000000000001,0.08271428571428574,-0.2899999999999999,0.12802498048399685
368,12,2012-04-16 - DJRUM - Resident Advisor (RA.307),1vVcnnJ6zv6zel1jmCZPMX,0.5846994535519126,0.237,0.919,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.25232499999999985,-0.4522083333333333,-0.09653916211293256,2,0.48321623731459795,0.6437142857142858,0.5700000000000001,0.4067142857142858,-0.349,-0.1014832162373146
369,13,2012-04-16 - DJRUM - Resident Advisor (RA.307),0i9mwB0msSUsNKijaT00GS,0.5355191256830601,0.986,0.322,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.49667500000000014,0.1447916666666667,-0.04735883424408016,2,0.48321623731459795,0.6437142857142858,0.5700000000000001,-0.3422857142857142,0.24800000000000005,-0.0523028883684622
370,15,2012-04-16 - DJRUM - Resident Advisor (RA.307),4audLi0OvGL529RBpdDMrp,0.5081967213114754,0.925,0.66,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.4356750000000002,-0.19320833333333332,-0.02003642987249543,2,0.48321623731459795,0.6437142857142858,0.5700000000000001,-0.28128571428571425,-0.08999999999999997,-0.024980483996877467
371,16,2012-04-16 - DJRUM - Resident Advisor (RA.307),6Natu7HOsVIhbjKAw34BAH,0.366120218579235,0.577,0.164,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.08767500000000011,0.3027916666666667,0.122040072859745,2,0.48321623731459795,0.6437142857142858,0.5700000000000001,0.06671428571428584,0.406,0.11709601873536296
372,17,2012-04-16 - DJRUM - Resident Advisor (RA.307),7yN25VzBBZa22xcU6APBXl,0.5191256830601093,0.675,0.647,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.1856750000000002,-0.1802083333333333,-0.030965391621129323,2,0.48321623731459795,0.6437142857142858,0.5700000000000001,-0.03128571428571425,-0.07699999999999996,-0.03590944574551136
373,18,2012-04-16 - DJRUM - Resident Advisor (RA.307),7faK5oYGHACSr8sLXEFPxw,0.5136612021857924,0.545,0.418,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.0556750000000002,0.04879166666666673,-0.025500910746812377,2,0.48321623731459795,0.6437142857142858,0.5700000000000001,0.09871428571428575,0.15200000000000008,-0.030444964871194413
374,19,2012-04-16 - DJRUM - Resident Advisor (RA.307),2hc9XfYzYpm5EqHjSKG8wI,0.3333333333333333,0.256,0.149,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.23332499999999984,0.3177916666666667,0.15482695810564667,3,0.493624772313297,0.4222222222222223,0.4375555555555556,0.16622222222222227,0.28855555555555557,0.16029143897996367
375,20,2012-04-16 - DJRUM - Resident Advisor (RA.307),53CMRyYqks24OsgQzKDuhv,0.5027322404371585,0.732,0.956,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.24267500000000014,-0.48920833333333325,-0.014571948998178486,3,0.493624772313297,0.4222222222222223,0.4375555555555556,-0.3097777777777777,-0.5184444444444444,-0.009107468123861484
376,21,2012-04-16 - DJRUM - Resident Advisor (RA.307),7zUnbLzzq8g5IoKedMiRo9,0.4972677595628415,0.47,0.618,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.01932499999999987,-0.15120833333333328,-0.00910746812386154,3,0.493624772313297,0.4222222222222223,0.4375555555555556,-0.0477777777777777,-0.1804444444444444,-0.003642987249544538
377,22,2012-04-16 - DJRUM - Resident Advisor (RA.307),76hAhf2ojuVRXrCtYKCUmO,0.4918032786885246,0.138,0.618,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.35132499999999983,-0.15120833333333328,-0.0036429872495445936,3,0.493624772313297,0.4222222222222223,0.4375555555555556,0.28422222222222226,-0.1804444444444444,0.0018214936247724078
378,24,2012-04-16 - DJRUM - Resident Advisor (RA.307),2w4kbr2GJUZwHw5LoHz34M,0.5191256830601093,0.724,0.458,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.23467500000000013,0.008791666666666698,-0.030965391621129323,3,0.493624772313297,0.4222222222222223,0.4375555555555556,-0.3017777777777777,-0.020444444444444432,-0.025500910746812322
379,26,2012-04-16 - DJRUM - Resident Advisor (RA.307),4Y6TcrxjWUEa4GzSl8z65a,0.9398907103825137,0.11,0.2,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.37932499999999986,0.2667916666666667,-0.4517304189435337,3,0.493624772313297,0.4222222222222223,0.4375555555555556,0.3122222222222223,0.23755555555555558,-0.4462659380692167
380,27,2012-04-16 - DJRUM - Resident Advisor (RA.307),2pZwmMdSwVBJ2X2mXz8npi,0.4371584699453552,0.257,0.548,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,0.23232499999999984,-0.08120833333333333,0.05100182149362481,3,0.493624772313297,0.4222222222222223,0.4375555555555556,0.16522222222222227,-0.11044444444444446,0.05646630236794181
381,27,2012-04-16 - DJRUM - Resident Advisor (RA.307),1bk4EmP7CbyokEBMelPwNy,0.3551912568306011,0.536,0.227,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.04667500000000019,0.2397916666666667,0.1329690346083789,3,0.493624772313297,0.4222222222222223,0.4375555555555556,-0.11377777777777776,0.21055555555555558,0.1384335154826959
382,29,2012-04-16 - DJRUM - Resident Advisor (RA.307),6Natu7HOsVIhbjKAw34BAH,0.366120218579235,0.577,0.164,djrum,0.48932499999999984,0.4667916666666667,0.48816029143898,-0.08767500000000011,0.3027916666666667,0.122040072859745,3,0.493624772313297,0.4222222222222223,0.4375555555555556,-0.15477777777777768,0.27355555555555555,0.127504553734062
383,1,2013-04-30 - Djrum - Mix Of The Week,4hKn3UprlDFgjOZ1CtufBr,0.33879781420765026,0.71,0.648,djrum,0.5949099999999999,0.5625850000000001,0.47404371584699445,-0.11509000000000003,-0.08541499999999991,0.1352459016393442,1,0.4426229508196721,0.7136666666666667,0.6713333333333332,0.003666666666666707,0.023333333333333206,0.10382513661202186
384,3,2013-04-30 - Djrum - Mix Of The Week,2KBo6O5rkNdtYT3wYjkEkq,0.30601092896174864,0.543,0.796,djrum,0.5949099999999999,0.5625850000000001,0.47404371584699445,0.0519099999999999,-0.23341499999999993,0.1680327868852458,1,0.4426229508196721,0.7136666666666667,0.6713333333333332,0.17066666666666663,-0.12466666666666681,0.13661202185792348
385,4,2013-04-30 - Djrum - Mix Of The Week,23OFDqerSu0gNHeHy6B0ID,0.4918032786885246,0.926,0.802,djrum,0.5949099999999999,0.5625850000000001,0.47404371584699445,-0.3310900000000001,-0.23941499999999993,-0.01775956284153013,1,0.4426229508196721,0.7136666666666667,0.6713333333333332,-0.21233333333333337,-0.13066666666666682,-0.04918032786885246
386,5,2013-04-30 - Djrum - Mix Of The Week,3yCqb5PexXKnPUvD6iOvxq,0.5519125683060109,0.996,0.756,djrum,0.5949099999999999,0.5625850000000001,0.47404371584699445,-0.40109000000000006,-0.1934149999999999,-0.07786885245901642,1,0.4426229508196721,0.7136666666666667,0.6713333333333332,-0.2823333333333333,-0.08466666666666678,-0.10928961748633875
387,6,2013-04-30 - Djrum - Mix Of The Week,0bhwnn2xqnBUcMZDcXNuII,0.5081967213114754,0.482,0.48,djrum,0.5949099999999999,0.5625850000000001,0.47404371584699445,0.11290999999999995,0.08258500000000013,-0.03415300546448097,1,0.4426229508196721,0.7136666666666667,0.6713333333333332,0.2316666666666667,0.19133333333333324,-0.0655737704918033
388,9,2013-04-30 - Djrum - Mix Of The Week,23r4eXV6ziw0NNznZU9NiC,0.45901639344262296,0.625,0.546,djrum,0.5949099999999999,0.5625850000000001,0.47404371584699445,-0.03009000000000006,0.016585000000000072,0.01502732240437149,1,0.4426229508196721,0.7136666666666667,0.6713333333333332,0.08866666666666667,0.12533333333333319,-0.016393442622950838
389,11,2013-04-30 - Djrum - Mix Of The Week,7B0ofCHeQu2FoX7P28ZaPp,0.26229508196721313,0.0118,0.253,djrum,0.5949099999999999,0.5625850000000001,0.47404371584699445,0.5831099999999999,0.3095850000000001,0.21174863387978132,2,0.5792349726775957,0.5436333333333333,0.5895,0.5318333333333333,0.3365,0.3169398907103826
