,n_track,set_section,artist,track,set_name
304,16,1,DJ Boss & Radial,We Don't Know Either,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
305,17,1,Surgeon,Klonk 4,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
306,18,1,Truncate,Bodega V1,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
307,19,1,Echoplex,Destinated Paths,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
308,20,1,Ortin Cam,Section 8,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
309,21,1,Alec Empire,Stahl & Blausaure,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
310,22,1,Alex Cortex,Reticarga Pt.4,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
311,23,1,Norman Nodge,Maniac,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
312,24,1,Helix,Drum Track,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
313,25,1,?,Drum Track,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
314,26,1,Aphex Twin,Isoprophlex,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
315,27,1,Objekt,Porcupine,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
316,28,1,?,Porcupine,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
317,29,1,Jeff Mills,Condor To Mallorca,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
318,30,1,EDMX,Cerberus,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
319,31,1,Public Energy,Three Oh Three,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
320,32,1,Substance & Vainqueur,Emerge 1,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
321,33,1,Clatterbox,Genetic Code,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
322,34,1,Henning Baer,Folsom,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
323,35,1,Planetary,Matter Of Sound,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
324,36,1,Panasonic,Untitled,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
325,37,1,?,Untitled,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
326,38,1,Emptyset,Function,"2012-09-08 - Objekt @ Dimensions Festival, Pula, Croatia"
327,1,1,Intro,Function,2013-04-30 - Objekt - URB Podcast
328,2,1,Ultradyne,Tensio Noturnalis,2013-04-30 - Objekt - URB Podcast
329,3,1,Call Super,?,2013-04-30 - Objekt - URB Podcast
330,4,1,Lucretio,Tell Me,2013-04-30 - Objekt - URB Podcast
331,5,1,Clemens Neufeld,Ich Komme Jetzt,2013-04-30 - Objekt - URB Podcast
332,6,1,Dum Luv,Ich Komme Jetzt,2013-04-30 - Objekt - URB Podcast
333,7,1,Cari Lekebusch,Output 1.1,2013-04-30 - Objekt - URB Podcast
334,8,1,Sound Enforcer,Output 1.1,2013-04-30 - Objekt - URB Podcast
335,9,1,Container,Saturated,2013-04-30 - Objekt - URB Podcast
336,10,1,Sleeparchive,A Man Dies In The Street Pt.1,2013-04-30 - Objekt - URB Podcast
337,11,1,Distorted Waves Of Ohm,Puppet Master,2013-04-30 - Objekt - URB Podcast
338,12,1,Booty Shaker,Puppet Master,2013-04-30 - Objekt - URB Podcast
339,13,1,DMX Krew,TR808 Echo Beats,2013-04-30 - Objekt - URB Podcast
340,14,1,Posatronix,Step Into My Groove,2013-04-30 - Objekt - URB Podcast
341,15,1,Sole Tech,Chuck Chop,2013-04-30 - Objekt - URB Podcast
342,16,1,Fumiya Tanaka,Drive #6,2013-04-30 - Objekt - URB Podcast
343,17,1,Woody McBride,Wall Of Confusion,2013-04-30 - Objekt - URB Podcast
344,18,1,Philipp Gorbachev,Where Is Rony Douglas?,2013-04-30 - Objekt - URB Podcast
345,19,1,BFC,Galaxy,2013-04-30 - Objekt - URB Podcast
346,20,1,Call Super,Threshing Floor,2013-04-30 - Objekt - URB Podcast
347,1,1,Parallel 9,Technique,"2013-10-23 - Objekt @ Dommune, Tokyo"
348,2,1,Will & Ink,Second Wilson,"2013-10-23 - Objekt @ Dommune, Tokyo"
349,3,1,Radial,Plafond,"2013-10-23 - Objekt @ Dommune, Tokyo"
350,4,1,Ascion,Xatatonic State,"2013-10-23 - Objekt @ Dommune, Tokyo"
351,5,1,Posatronix,Step Into My Groove,"2013-10-23 - Objekt @ Dommune, Tokyo"
352,6,1,Mono Junk,I'm Okey,"2013-10-23 - Objekt @ Dommune, Tokyo"
353,7,1,Grischa Lichtenberger,Uu78,"2013-10-23 - Objekt @ Dommune, Tokyo"
354,8,1,Unit Moebius,Let's Go,"2013-10-23 - Objekt @ Dommune, Tokyo"
355,9,1,Takaaki Itoh,Beat Tool #4,"2013-10-23 - Objekt @ Dommune, Tokyo"
356,10,1,Clark,Gaskarth / Cyrk Dedication,"2013-10-23 - Objekt @ Dommune, Tokyo"
357,11,1,Aphex Twin,SAW2 CD1 TRK2,"2013-10-23 - Objekt @ Dommune, Tokyo"
358,12,1,(Silence),SAW2 CD1 TRK2,"2013-10-23 - Objekt @ Dommune, Tokyo"
359,13,1,LFO,LFO,"2013-10-23 - Objekt @ Dommune, Tokyo"
360,14,1,The Other People Place,Let Me Be Me,"2013-10-23 - Objekt @ Dommune, Tokyo"
361,1,1,Objekt,Agnes Continuum,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
362,2,1,Mu,Let's Get Sick,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
363,3,1,Sandman,Machines Like This,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
364,4,1,Innerspace Halflife,Escape System,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
365,5,1,Phase Fatale,Untitled,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
366,6,1,?,Untitled,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
367,7,1,DJ Skull,The Synth,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
368,8,1,Adama Yalomba,Bozo,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
369,9,1,Mørbeck,Mode Send,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
370,10,1,Manuel Gonzales,Chip Implemented,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
371,11,1,Objekt,The Stitch,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
372,12,1,Binny,Terraform,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
373,13,1,N/A,Untitled,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
374,14,1,Tessela,Butchwax,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
375,15,1,The Exaltics,Waves Of Fear,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
376,16,1,Gesloten Cirkel,Zombie Machine,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
377,17,1,DJ HMC,6AM,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
378,18,1,?,6AM,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
379,19,1,Green Velvet,La La Land,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
380,20,1,UVB,Magic Powder,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
381,21,1,Objekt,Ganzfeld,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
382,22,1,?,Ganzfeld,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
383,23,1,Urban Tribe,Syncophant,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
384,24,1,Computor Rockers,Microprocessor,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
385,25,1,Container,Complex,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
386,26,1,The Exaltics,Downwards,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
387,27,1,Autechre,Second Scout,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
388,28,1,DJ Godfather,On The Flo,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
389,29,1,?,On The Flo,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
390,30,1,Monic,Bloodhound,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
391,31,1,The Exaltics,The Truth,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
392,32,1,Objekt,Agnes Revenge,"2014-07-11 - Objekt @ Freerotation, Baskerville Hall, Wales"
393,1,1,Björk,All Is Full Of Love,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
394,2,1,Call Super,Fold Again At Last,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
395,3,1,Broken English Club,Boxes,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
396,4,1,Ekoplekz,Doctrine 72,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
397,5,1,Grischa Lichtenberger,91028_V1,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
398,6,1,Esplendor Geometrico,Signos De Energía,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
399,7,1,Bee Mask,Frozen Falls,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
400,8,1,Charles Cohen,In Search Of Mysteries,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
401,9,1,Emptyset,Function,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
402,10,1,Lee Gamble,Razor,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
403,11,1,Autechre,Clipper,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
404,12,1,Sonar,Melted Dream,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
405,13,1,Liquid Liquid,Optimo,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
406,14,1,Container,Refract,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
407,15,1,Meat Beat Manifesto,Mindstream,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
408,16,1,Arpanet,Twin Paradox,2014-10-08 - Objekt - Destination Flatland Mix (Needle Exchange 161)
409,1,1,Objekt,Cataracts,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
410,2,1,Sote,Bolide,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
411,3,1,AnD,Relic Radiation,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
412,4,1,AnD,Particle,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
413,5,1,Autechre,Nine,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
414,6,1,Second Storey,Protozoan Milkshake,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
415,7,1,?,Protozoan Milkshake,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
416,8,1,Divided,Dawn,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
417,9,1,?,Dawn,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
418,10,1,?,Dawn,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
419,11,1,Hodge,Flashback,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
420,12,1,Africans With Mainframes,Nubian Rainbows,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
421,13,1,?,Nubian Rainbows,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
422,14,1,?,Nubian Rainbows,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
423,15,1,?,Nubian Rainbows,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
424,16,1,Versalife,I See Myself,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
425,17,1,Stanislav Tolkachev,Like No One Is Watching,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
426,18,1,Aleksi Perälä,UK74R1405016,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
427,19,1,Objekt,Whodunnit?,"2014-10-22 - Bill Kouligas, Objekt - Rinse FM"
428,1,1,Objekt,Cataracts,"2014-10-22 - PAN, Objekt - Rinse FM"
429,2,1,Sote,Bolide,"2014-10-22 - PAN, Objekt - Rinse FM"
430,3,1,AnD,Relic Radiation,"2014-10-22 - PAN, Objekt - Rinse FM"
431,4,1,AnD,Particle,"2014-10-22 - PAN, Objekt - Rinse FM"
432,5,1,Autechre,Nine,"2014-10-22 - PAN, Objekt - Rinse FM"
433,6,1,Second Storey,Protozoan Milkshake,"2014-10-22 - PAN, Objekt - Rinse FM"
434,7,1,?,Protozoan Milkshake,"2014-10-22 - PAN, Objekt - Rinse FM"
435,8,1,Divided,Dawn,"2014-10-22 - PAN, Objekt - Rinse FM"
436,9,1,?,Dawn,"2014-10-22 - PAN, Objekt - Rinse FM"
437,10,1,?,Dawn,"2014-10-22 - PAN, Objekt - Rinse FM"
438,11,1,Hodge,Flashback,"2014-10-22 - PAN, Objekt - Rinse FM"
439,12,1,Africans With Mainframes,Nubian Rainbows,"2014-10-22 - PAN, Objekt - Rinse FM"
440,13,1,?,Nubian Rainbows,"2014-10-22 - PAN, Objekt - Rinse FM"
441,14,1,?,Nubian Rainbows,"2014-10-22 - PAN, Objekt - Rinse FM"
442,15,1,?,Nubian Rainbows,"2014-10-22 - PAN, Objekt - Rinse FM"
443,16,1,Versalife,I See Myself,"2014-10-22 - PAN, Objekt - Rinse FM"
444,17,1,Stanislav Tolkachev,Like No One Is Watching,"2014-10-22 - PAN, Objekt - Rinse FM"
445,18,1,Aleksi Perälä,UK74R1405016,"2014-10-22 - PAN, Objekt - Rinse FM"
446,19,1,Objekt,Whodunnit?,"2014-10-22 - PAN, Objekt - Rinse FM"
447,1,1,Ekranoplan,Starfrog,2014-11-05 - Objekt @ Boiler Room Berlin
448,2,1,Divided,Dawn,2014-11-05 - Objekt @ Boiler Room Berlin
449,3,1,Annanan,124,2014-11-05 - Objekt @ Boiler Room Berlin
450,4,1,?,124,2014-11-05 - Objekt @ Boiler Room Berlin
451,5,1,Legowelt,Total Pussy Control,2014-11-05 - Objekt @ Boiler Room Berlin
452,6,1,?,Total Pussy Control,2014-11-05 - Objekt @ Boiler Room Berlin
453,7,1,Henning Baer,14VAC,2014-11-05 - Objekt @ Boiler Room Berlin
454,8,1,Errorsmith,Stiff Neck,2014-11-05 - Objekt @ Boiler Room Berlin
455,9,1,Polarius,Pump The Box,2014-11-05 - Objekt @ Boiler Room Berlin
456,10,1,Jonas Kopp,Alpheratz,2014-11-05 - Objekt @ Boiler Room Berlin
457,11,1,Clark,Banjo,2014-11-05 - Objekt @ Boiler Room Berlin
458,12,1,Conrad Van Orton,November,2014-11-05 - Objekt @ Boiler Room Berlin
459,13,1,Mono Junk,With You,2014-11-05 - Objekt @ Boiler Room Berlin
460,14,1,,Insectoid,2014-11-05 - Objekt @ Boiler Room Berlin
461,15,1,Miss Kittin,Grace,2014-11-05 - Objekt @ Boiler Room Berlin
462,16,1,?,Grace,2014-11-05 - Objekt @ Boiler Room Berlin
463,17,1,Dynarec,First Machines,2014-11-05 - Objekt @ Boiler Room Berlin
464,18,1,Objekt,Whodunnit?,2014-11-05 - Objekt @ Boiler Room Berlin
465,19,1,Population One,Code Urgent,2014-11-05 - Objekt @ Boiler Room Berlin
466,20,1,Aleksi Perälä,UK74R1405026,2014-11-05 - Objekt @ Boiler Room Berlin
467,21,1,Blacknecks,Moon Over Rotherham,2014-11-05 - Objekt @ Boiler Room Berlin
468,22,1,?,Moon Over Rotherham,2014-11-05 - Objekt @ Boiler Room Berlin
469,23,1,Spherical Coordinates,SCBPA,2014-11-05 - Objekt @ Boiler Room Berlin
470,24,1,Jonas Kopp,Tau Ceti,2014-11-05 - Objekt @ Boiler Room Berlin
471,25,1,Steffi,Fine Friend,2014-11-05 - Objekt @ Boiler Room Berlin
472,26,1,Transllussion,Disrupted Neural Gateway,2014-11-05 - Objekt @ Boiler Room Berlin
473,27,1,Life's Track,Stone,2014-11-05 - Objekt @ Boiler Room Berlin
474,28,1,UVB,Cardiff Luv,2014-11-05 - Objekt @ Boiler Room Berlin
475,29,1,?,Cardiff Luv,2014-11-05 - Objekt @ Boiler Room Berlin
476,30,1,Lee Gamble,Motor System,2014-11-05 - Objekt @ Boiler Room Berlin
477,31,1,Kenny Larkin,Funk In Space,2014-11-05 - Objekt @ Boiler Room Berlin
478,32,1,James Ruskin,No Trace,2014-11-05 - Objekt @ Boiler Room Berlin
479,33,1,Clark,Sodium Trimmers,2014-11-05 - Objekt @ Boiler Room Berlin
480,34,1,Marco Zenker,Geezin,2014-11-05 - Objekt @ Boiler Room Berlin
481,1,1,Eric Holm,Hoyvika,2015-02-06 - Objekt - NTS Radio
482,2,1,Alessandro Alessandroni,Moto Sincrono,2015-02-06 - Objekt - NTS Radio
483,3,1,K. Leimer,Entr'acte,2015-02-06 - Objekt - NTS Radio
484,4,1,Coil,Things Happen,2015-02-06 - Objekt - NTS Radio
485,5,1,Yamaneko,Adrift,2015-02-06 - Objekt - NTS Radio
486,6,1,Angkanang Kunchai,Isan Lam Plearn,2015-02-06 - Objekt - NTS Radio
487,7,1,Ray Barretto,Son Con Cuero,2015-02-06 - Objekt - NTS Radio
488,8,1,Mark Fell + Sandro Mussida,Object Relations #1,2015-02-06 - Objekt - NTS Radio
489,9,1,Mohammad,Samarina,2015-02-06 - Objekt - NTS Radio
490,10,1,Taman Shud,The Hex Inverted,2015-02-06 - Objekt - NTS Radio
491,11,1,TCF,D7 08 2A 8D 2A 37 FA FE 17 0E 62 39 06 81 C8 A1 49 30 6F ED 56 AD 5E 04,2015-02-06 - Objekt - NTS Radio
492,12,1,Gabor Lazar,EP3,2015-02-06 - Objekt - NTS Radio
493,13,1,Patrick Cowley,Nightcrawler,2015-02-06 - Objekt - NTS Radio
494,14,1,Shinichi Atobe,Bonus Break,2015-02-06 - Objekt - NTS Radio
495,15,1,Aphex Twin,Diskhat1,2015-02-06 - Objekt - NTS Radio
496,16,1,Quincy Jones,The Dude,2015-02-06 - Objekt - NTS Radio
497,17,1,K. Leimer,Practical Demonstration,2015-02-06 - Objekt - NTS Radio
498,18,1,Ueno Masaaki,Excited State,2015-02-06 - Objekt - NTS Radio
499,19,1,Marcus Schmickler & Julian Rohrhuber,Aleph 0,2015-02-06 - Objekt - NTS Radio
500,20,1,Andy Stott,Faith In Strangers,2015-02-06 - Objekt - NTS Radio
501,1,1,E,Dancer,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
502,2,1,Daniel Maloso,Ritmo Especial,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
503,3,1,Underground Resistance,Ma Ya Ya,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
504,4,1,Sound Design,Melissa's Dream,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
505,5,1,Laksa,Contrasts,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
506,6,1,Samuel L. Session,Off The Chain,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
507,7,1,L.B. Dub Corp,So Much,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
508,8,1,Sleezy D,I've Lost Control,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
509,9,1,Sote,Spundae,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
510,10,1,Mark Fell & Gabor Lazar,Track 6,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
511,11,1,Gescom,Motor1,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
512,12,1,Simulant,Access Future Audio,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
513,13,1,Minor Science,Glamour,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
514,14,1,Chaos,Afrogermanic,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
515,15,1,Plastikman,Krakpot,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
516,16,1,Sleeparchive,Senza Titolo Three,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
517,17,1,DJ Sneak & Armand Van Helden,Futuristic Cipher,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
518,18,1,Clark,Christo,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
519,19,1,Love Inc.,R.E.S.P.E.C.T.,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
520,20,1,The Hypnotist,Night Of The Living E,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
521,21,1,Xray Xperiments,Take No Chance,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
522,22,1,The Aphex Twin,Phloam,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
523,23,1,Underground Resistance,Transition,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
524,24,1,Basic Soul Unit,Soulspeak,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
525,25,1,Prurient,A Sorrow With A Braid,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
526,26,1,Call Super,Acephale I,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
527,27,1,Charlie,Spacer Woman,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
528,28,1,Cristian Vogel,Differentiate,"2015-07-12 - Objekt @ Freerotation, Baskerville Hall, Wales"
529,1,1,A Made Up Sound,Half Hour Jam On A Borrowed Synth,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
530,2,1,MAW Electronic,Tranz,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
531,3,1,Legowelt,Spring Equinox,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
532,4,1,Frequency X,Hearing Things,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
533,5,1,Marcel Dettmann,Radio,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
534,6,1,Vanilla Hammer,Bike It,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
535,7,1,Smersh,Out Demon Out,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
536,8,1,Cliff Lothar,Tugeda,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
537,9,1,Todd Terry,Devil's Dance,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
538,10,1,?,Devil's Dance,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
539,11,1,?,Devil's Dance,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
540,12,1,The Prince Of Dance,This Dream Is Real,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
541,13,1,The KLF,3:AM Eternal,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
542,14,1,Hello Skinny,Velodrome,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
543,15,1,UR,Sometimes I Feel Like,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
544,16,1,Maurice Fulton Pres. Stress,Down In The Dungeon,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
545,17,1,Samuel L. Session,The Stick Up,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
546,18,1,Mood II Swing,I Like It,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
547,19,1,Vision Heat,Foxx,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
548,20,1,Africans With Mainframes,Rb,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
549,21,1,Radioactive Man,Hideout,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
550,22,1,?,Hideout,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
551,23,1,Mood II Swing Feat. John Ciafone,Ohh,"2015-07-31 - Objekt @ Boiler Room - Dekmantel Festival Day 1, Amsterdam"
552,1,1,Walter Brown,Keep On Walkin',2015-09-03 - Objekt - Crack Mix 100
553,2,1,PLO Man,Type Damascus,2015-09-03 - Objekt - Crack Mix 100
554,3,1,Porn Sword Tobacco & SVN,Untitled B1,2015-09-03 - Objekt - Crack Mix 100
555,4,1,Hauntologists,Brooklyn,2015-09-03 - Objekt - Crack Mix 100
556,5,1,Merle,Mimi Likes To Dance,2015-09-03 - Objekt - Crack Mix 100
557,6,1,?,Mimi Likes To Dance,2015-09-03 - Objekt - Crack Mix 100
558,7,1,Melody Boy 2000,Sound Stealer,2015-09-03 - Objekt - Crack Mix 100
559,8,1,Der Zyklus,Formenverwandler,2015-09-03 - Objekt - Crack Mix 100
560,9,1,Simulant,Spectre,2015-09-03 - Objekt - Crack Mix 100
561,10,1,?,Spectre,2015-09-03 - Objekt - Crack Mix 100
562,11,1,Sleeparchive,Senza Titolo Four,2015-09-03 - Objekt - Crack Mix 100
563,12,1,Christopher Joseph,Mind At Sea,2015-09-03 - Objekt - Crack Mix 100
564,13,1,Pev,Edges (Steevio Re,2015-09-03 - Objekt - Crack Mix 100
565,14,1,Electronome,Influence,2015-09-03 - Objekt - Crack Mix 100
566,15,1,Unit Moebius,Untitled A,2015-09-03 - Objekt - Crack Mix 100
567,16,1,M.E.S.H.,Asov Seepage,2015-09-03 - Objekt - Crack Mix 100
568,17,1,Alva Noto,Xerrox Exosphere,2015-09-03 - Objekt - Crack Mix 100
569,18,1,?,Xerrox Exosphere,2015-09-03 - Objekt - Crack Mix 100
570,19,1,?,Xerrox Exosphere,2015-09-03 - Objekt - Crack Mix 100
571,20,1,Slugbug,Pearl Drop,2015-09-03 - Objekt - Crack Mix 100
572,21,1,Smersh,Out Demon Out,2015-09-03 - Objekt - Crack Mix 100
573,22,1,Tom Ellard,303b The East is Red,2015-09-03 - Objekt - Crack Mix 100
574,23,1,Frak vs Bass Clef,Strange Gait,2015-09-03 - Objekt - Crack Mix 100
575,24,1,TB Arthur,Untitled B1,2015-09-03 - Objekt - Crack Mix 100
576,25,1,Elbee Bad The Prince Of Dance,E7 E9,2015-09-03 - Objekt - Crack Mix 100
577,26,1,Unit Moebius,Air Spray,2015-09-03 - Objekt - Crack Mix 100
578,27,1,Creta Kano,Skyway Motel,2015-09-03 - Objekt - Crack Mix 100
579,28,1,Marcus Schmickler & Julian Rohrhuber,Riemann Zeta,2015-09-03 - Objekt - Crack Mix 100
580,29,1,Alva Noto,Xerrox Solphaer,2015-09-03 - Objekt - Crack Mix 100
581,1,1,Beate Bartel,Avant,2017-04-03 - Objekt - Dekmantel Podcast 116
582,2,1,In Sync,Crack In The World,2017-04-03 - Objekt - Dekmantel Podcast 116
583,3,1,DJ Qu,Juicyfruit,2017-04-03 - Objekt - Dekmantel Podcast 116
584,4,1,Cassy,April,2017-04-03 - Objekt - Dekmantel Podcast 116
