,n_track,set_name,song_id,tempo,energy,danceability,dj,m_energy,m_danceability,m_tempo,d_energy,d_danceability,d_tempo,grupo_set,tempo_media_g,energy_media_g,danceability_media_g,d_energy_grupo,d_danceability_grupo,d_tempo_grupo
11,1,"2013-12-08 - Bonobo - Liquid Radio, FM4",321kAwKSTFjsQznjLpbfD9,0.5573770491803278,0.226,0.277,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,0.20705294117647058,0.1952941176470589,-0.17293474766955963,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,0.24600000000000002,0.2741111111111111,-0.18700667880995742
12,2,"2013-12-08 - Bonobo - Liquid Radio, FM4",230tKtsKM3eigmK2CtssAO,0.26229508196721313,0.393,0.513,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,0.04005294117647057,-0.04070588235294109,0.12214721954355506,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,0.07900000000000001,0.038111111111111096,0.10807528840315728
13,3,"2013-12-08 - Bonobo - Liquid Radio, FM4",6tqAkUVWAjqTzT363IzgCw,0.22404371584699453,0.553,0.4,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,-0.11994705882352946,0.0722941176470589,0.16039858566377366,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,-0.08100000000000002,0.15111111111111108,0.14632665452337587
14,5,"2013-12-08 - Bonobo - Liquid Radio, FM4",39CyGKIFqMzSuynOR8uilD,0.6557377049180327,0.28,0.638,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,0.15305294117647056,-0.1657058823529411,-0.27129540340726455,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,0.192,-0.0868888888888889,-0.28536733454766233
15,6,"2013-12-08 - Bonobo - Liquid Radio, FM4",73CtQ5mEQOarDjZfRdJ454,0.3333333333333333,0.555,0.717,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,-0.12194705882352946,-0.24470588235294105,0.05110896817743488,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,-0.08300000000000002,-0.16588888888888886,0.03703703703703709
16,8,"2013-12-08 - Bonobo - Liquid Radio, FM4",3jYzcHvW4k6Lrfm6fj87Rn,0.3333333333333333,0.578,0.824,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,-0.14494705882352937,-0.35170588235294103,0.05110896817743488,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,-0.10599999999999993,-0.27288888888888885,0.03703703703703709
17,9,"2013-12-08 - Bonobo - Liquid Radio, FM4",4CjEkkRMMKY2ROy21bFNrc,0.2896174863387978,0.374,0.79,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,0.059052941176470586,-0.3177058823529411,0.09482481517197039,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,0.09800000000000003,-0.23888888888888893,0.0807528840315726
18,10,"2013-12-08 - Bonobo - Liquid Radio, FM4",3RN6IMCkcJr44Xm7tdWWaK,0.273224043715847,0.469,0.356,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,-0.03594705882352939,0.11629411764705894,0.11121825779492117,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,0.003000000000000058,0.19511111111111112,0.09714632665452339
19,11,"2013-12-08 - Bonobo - Liquid Radio, FM4",62GRlzq2rRHmWyA0NGBjji,0.40437158469945356,0.82,0.445,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,-0.38694705882352937,0.027294117647058913,-0.019929283188685365,1,0.3703703703703704,0.47200000000000003,0.5511111111111111,-0.3479999999999999,0.1061111111111111,-0.03400121432908315
20,12,"2013-12-08 - Bonobo - Liquid Radio, FM4",3IZYPSWzd185KQlI4XxSc5,0.4207650273224044,0.557,0.661,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,-0.12394705882352947,-0.1887058823529411,-0.0363227258116362,2,0.4002732240437158,0.3892375,0.383625,-0.16776250000000004,-0.27737500000000004,-0.020491803278688603
21,13,"2013-12-08 - Bonobo - Liquid Radio, FM4",10lGufP5RmCsUwKDTcPpxs,0.6338797814207651,0.639,0.43,bonobo,0.4330529411764706,0.4722941176470589,0.3844423015107682,-0.20594705882352943,0.042294117647058926,-0.24943747990999687,2,0.4002732240437158,0.3892375,0.383625,-0.2497625,-0.046375,-0.23360655737704927
